orin_disk_reads_6g-sandbox-prometheus-1,orin_disk_reads_benchpilot-sdk-benchpilot-1,orin_disk_reads_powerstorm_marketing-campaign_0_client,orin_disk_reads_powerstorm_marketing-campaign_0_client,raspberrypi5_disk_reads_monitoring-stack-smart-plug-1,raspberrypi5_disk_reads_monitoring-stack-smart-plug-module-1,raspberrypi4_disk_reads_6g-sandbox-engine-worker-1,raspberrypi4_disk_reads_monitoring-stack-smart-plug-1,raspberrypi3_disk_reads_6g-sandbox-engine-worker-1,raspberrypi3_disk_reads_monitoring-stack-smart-plug-1,raspberrypi0_disk_reads_6g-sandbox-engine-worker-1,raspberrypi0_disk_reads_monitoring-stack-smart-plug-module-1,raspberrypi0_disk_reads_monitoring-stack-stream-events-1,orin_memory_[none],orin_memory_6g-sandbox-prometheus-1,orin_memory_powerstorm_marketing-campaign_0_client,orin_memory_powerstorm_marketing-campaign_0_client,raspberrypi5_memory_monitoring-stack-smart-plug-module-1,raspberrypi5_memory_monitoring-stack-smart-plug-1,raspberrypi5_memory_ubuntu,raspberrypi5_memory_ubuntu,raspberrypi4_memory_monitoring-stack-smart-plug-1,raspberrypi4_memory_ubuntu,raspberrypi4_memory_ubuntu,raspberrypi3_memory_monitoring-stack-smart-plug-1,raspberrypi3_memory_ubuntu,raspberrypi3_memory_ubuntu,raspberrypi0_memory_monitoring-stack-stream-events-1,raspberrypi0_memory_ubuntu,raspberrypi0_memory_ubuntu,raspberrypi0_memory_monitoring-stack-smart-plug-module-1,orin_network_sent_6g-sandbox-prometheus-1,orin_network_sent_benchpilot-sdk-benchpilot-1,orin_network_sent_powerstorm_marketing-campaign_0_client,orin_network_sent_powerstorm_marketing-campaign_0_client,raspberrypi5_network_sent_6g-sandbox-engine-worker-1,raspberrypi5_network_sent_monitoring-stack-smart-plug-1,raspberrypi5_network_sent_monitoring-stack-smart-plug-module-1,raspberrypi4_network_sent_6g-sandbox-engine-worker-1,raspberrypi4_network_sent_monitoring-stack-smart-plug-1,raspberrypi3_network_sent_6g-sandbox-engine-worker-1,raspberrypi3_network_sent_monitoring-stack-smart-plug-1,raspberrypi0_network_sent_6g-sandbox-engine-worker-1,raspberrypi0_network_sent_monitoring-stack-smart-plug-module-1,raspberrypi0_network_sent_monitoring-stack-stream-events-1,orin_network_received_6g-sandbox-prometheus-1,orin_network_received_benchpilot-sdk-benchpilot-1,orin_network_received_powerstorm_marketing-campaign_0_client,orin_network_received_powerstorm_marketing-campaign_0_client,raspberrypi5_network_received_6g-sandbox-engine-worker-1,raspberrypi5_network_received_monitoring-stack-smart-plug-1,raspberrypi5_network_received_monitoring-stack-smart-plug-module-1,raspberrypi4_network_received_6g-sandbox-engine-worker-1,raspberrypi4_network_received_monitoring-stack-smart-plug-1,raspberrypi3_network_received_6g-sandbox-engine-worker-1,raspberrypi3_network_received_monitoring-stack-smart-plug-1,raspberrypi0_network_received_6g-sandbox-engine-worker-1,raspberrypi0_network_received_monitoring-stack-smart-plug-module-1,raspberrypi0_network_received_monitoring-stack-stream-events-1,orin_cpu_6g-sandbox-consul-1,orin_cpu_6g-sandbox-prometheus-1,orin_cpu_6g-sandbox-redis-1,orin_cpu_benchpilot-sdk-benchpilot-1,orin_cpu_powerstorm_marketing-campaign_0_client,orin_cpu_powerstorm_marketing-campaign_0_client,raspberrypi5_cpu_monitoring-stack-smart-plug-1,raspberrypi5_cpu_monitoring-stack-smart-plug-module-1,raspberrypi4_cpu_monitoring-stack-smart-plug-1,raspberrypi3_cpu_6g-sandbox-engine-worker-1,raspberrypi3_cpu_monitoring-stack-smart-plug-1,raspberrypi0_cpu_6g-sandbox-engine-worker-1,raspberrypi0_cpu_monitoring-stack-smart-plug-module-1,raspberrypi0_cpu_monitoring-stack-stream-events-1,orin_temp,raspberrypi5_temp,raspberrypi4_temp,raspberrypi3_temp,raspberrypi0_temp,orin_memory,raspberrypi5_memory,raspberrypi4_memory,raspberrypi3_memory,raspberrypi0_memory,orin_disk_writes,raspberrypi5_disk_writes,raspberrypi4_disk_writes,raspberrypi3_disk_writes,raspberrypi0_disk_writes,orin_disk_reads,raspberrypi5_disk_reads,raspberrypi4_disk_reads,raspberrypi3_disk_reads,raspberrypi0_disk_reads,orin_network_sent,raspberrypi5_network_sent,raspberrypi4_network_sent,raspberrypi3_network_sent,raspberrypi0_network_sent,orin_network_received,raspberrypi5_network_received,raspberrypi4_network_received,raspberrypi3_network_received,raspberrypi0_network_received,raspberrypi5_power_module,raspberrypi0_power_module,raspberrypi5_power,raspberrypi4_power,raspberrypi3_power,raspberrypi0_power,orin_cpu,raspberrypi5_cpu,raspberrypi4_cpu,raspberrypi3_cpu,raspberrypi0_cpu
0,0,0,,0,0,,0,0,0,0,0,0,288687740,882843660,,5140995200,0,0,0,,0,,0,0,0,,0,0,,0,8005599.936868,7.031962,4944148.8,,316413.40342,1774.23082,1468.86178,446813.45454,1552.97422,1927496.12718,1527.40006,540024.6589,212.1728,196.9345,3121801.91156,7.064378,196403.756,,274637.998,1097.239352,841.338768,539622.7969,956.574084,1863656.893082,948.59998,1658230.152,170.1488,164.02357,0.3774933,4.6074814,9.8341812,81.848792,176.017416,,0.2766346,0.2749427,0.3285459,,0.3092953,91.270866,0.1415877,0.1458617,45.069,44.1725,53.9995,58.4925,63.783,14802.743,1225.20626,1242.0969,1471.65,1110.44686,-21830.53478,-274.4,-55.483964,-38.4,-49.39526,2.9553734,0,0,0,0,-24518.47,-2371.23,-3343.8578,-13344.735,-4457.2214,4132.3524,1826.4536,3884.6494,15639.69476,13678.6258,1.613,1.898,4.329,6.2276,6.1862,4.765,76.3503221,9.813965,13.8282925,23.128766,27.5175418
0,0,0,,0,0,,0,0,0,0,0,0,288687740,882843660,,5140995200,0,0,0,,0,,0,0,0,,0,0,,0,8005599.936868,7.031962,4944148.8,,316413.40342,1774.23082,1468.86178,394225.9106,792.8161,1927496.12718,1527.40006,540024.6589,212.1728,196.9345,3121801.91156,7.064378,196403.756,,274637.998,1097.239352,841.338768,502526.16115,491.35158,1863656.893082,948.59998,1658230.152,170.1488,164.02357,0.3774933,4.6074814,9.8341812,81.848792,176.017416,,0.2766346,0.2749427,0.2834245,,0.3092953,119.428864,0.175151,0.17179,45.069,44.1725,53.9995,58.4925,63.783,14802.743,1225.20626,1270.9922,1471.65,1117.53048,-21830.53478,-274.4,-330.5182325,-38.4,-99.119268,2.9553734,0,0,0,0,-24518.47,-2371.23,-3414.655,-13344.735,-4484.9104,4132.3524,1826.4536,3841.982,15639.69476,13534.761,1.613,1.898,4.329,6.152,6.1862,4.765,76.3503221,9.813965,13.0271796,23.128766,40.4086461
0,0,0,,0,0,,0,0,0,0,0,0,288687740,882843660,,5140995200,0,0,0,,0,,0,0,0,,0,0,,0,8005599.936868,7.031962,4944148.8,,316413.40342,1774.23082,1468.86178,394225.9106,792.8161,1927496.12718,1527.40006,540024.6589,212.1728,196.9345,3121801.91156,7.064378,196403.756,,274637.998,1097.239352,841.338768,502526.16115,491.35158,1863656.893082,948.59998,1658230.152,170.1488,164.02357,0.3774933,4.6074814,9.8341812,81.848792,176.017416,,0.2766346,0.2749427,0.2834245,,0.3092953,119.428864,0.175151,0.17179,45.069,44.1725,53.9995,58.4925,63.783,14802.743,1225.20626,1270.9922,1471.65,1117.53048,-21830.53478,-274.4,-330.5182325,-38.4,-99.119268,2.9553734,0,0,0,0,-24518.47,-2371.23,-3414.655,-13344.735,-4484.9104,4132.3524,1826.4536,3841.982,15639.69476,13534.761,1.613,1.898,4.329,6.152,6.1862,4.765,76.3503221,9.813965,13.0271796,23.128766,40.4086461
0,0,0,,0,0,,0,0,0,0,0,0,288687740,882843660,,5140995200,0,0,0,,0,,0,0,0,,0,0,,0,8005599.936868,7.031962,4944148.8,,316413.40342,1774.23082,1468.86178,394225.9106,792.8161,1497804.8519,1650.91784,540024.6589,212.1728,196.9345,3121801.91156,7.064378,196403.756,,274637.998,1097.239352,841.338768,502526.16115,491.35158,2047348.31,892.7534,1658230.152,170.1488,164.02357,0.3774933,4.6074814,9.8341812,81.848792,176.017416,,0.2766346,0.2749427,0.2834245,,0.3300383,119.428864,0.175151,0.17179,45.069,44.1725,53.9995,58.4925,63.783,14802.743,1225.20626,1270.9922,1468,1117.53048,-21830.53478,-274.4,-330.5182325,-17.5999998,-99.119268,2.9553734,0,0,0,0,-24518.47,-2371.23,-3414.655,-13466.0222,-4484.9104,4132.3524,1826.4536,3841.982,19570.3972,13534.761,1.613,1.898,4.329,6.152,6.209,4.765,76.3503221,9.813965,13.0271796,36.109947,40.4086461
0,0,0,,0,0,,0,0,0,0,0,0,288687740,882843660,,5140995200,0,0,0,,0,,0,0,0,,0,0,,0,8005599.936868,7.031962,4944148.8,,365650.58414,1369.10902,1543.60362,394225.9106,792.8161,1497804.8519,1650.91784,540024.6589,212.1728,196.9345,3121801.91156,7.064378,196403.756,,323245.49248,781.63846,1019.098464,502526.16115,491.35158,2047348.31,892.7534,1658230.152,170.1488,164.02357,0.3774933,4.6074814,9.8341812,81.848792,176.017416,,0.297565,0.2985614,0.2834245,,0.3300383,119.428864,0.175151,0.17179,45.069,44.1725,53.9995,58.4925,63.783,14802.743,1233.45312,1270.9922,1468,1117.53048,-21830.53478,-73.6,-330.5182325,-17.5999998,-99.119268,2.9553734,0,0,0,0,-24518.47,-2463.4194,-3414.655,-13466.0222,-4484.9104,4132.3524,1947.5854,3841.982,19570.3972,13534.761,1.613,1.898,4.329,6.152,6.209,4.765,76.3503221,9.6144493,13.0271796,36.109947,40.4086461
0,0,0,,0,0,,0,0,0,0,0,0,283390760,883048440,,7342784400,0,0,0,,0,,0,0,0,,0,0,,0,9179950.42586,16.8,7156550.4,,365650.58414,1369.10902,1543.60362,394225.9106,792.8161,1497804.8519,1650.91784,540024.6589,212.1728,196.9345,2891610.724,16.8,313590.86,,323245.49248,781.63846,1019.098464,502526.16115,491.35158,2047348.31,892.7534,1658230.152,170.1488,164.02357,0.5282475,4.6821369,11.0028994,76.777206,206.359342,,0.297565,0.2985614,0.2834245,,0.3300383,119.428864,0.175151,0.17179,45.069,44.1725,53.9995,58.4925,63.783,15848.4452,1233.45312,1270.9922,1468,1117.53048,-253.301942,-73.6,-330.5182325,-17.5999998,-99.119268,3.999543,0,0,0,0,-19747.7136,-2463.4194,-3414.655,-13466.0222,-4484.9104,4407.5308,1947.5854,3841.982,19570.3972,13534.761,1.613,1.898,4.329,6.152,6.209,4.765,73.3198632,9.6144493,13.0271796,36.109947,40.4086461
0,0,0,,0,0,,0,0,0,0,0,0,283390760,883048440,,7342784400,0,0,0,,0,,0,0,0,,0,0,,0,9179950.42586,16.8,7156550.4,,365650.58414,1369.10902,1543.60362,357731.3714,1733.64154,1497804.8519,1650.91784,540024.6589,212.1728,196.9345,2891610.724,16.8,313590.86,,323245.49248,781.63846,1019.098464,498525.254,1055.648404,2047348.31,892.7534,1658230.152,170.1488,164.02357,0.5282475,4.6821369,11.0028994,76.777206,206.359342,,0.297565,0.2985614,0.3316817,,0.3300383,87.477196,0.1720783,0.1289872,45.069,44.1725,53.9995,58.4925,63.783,15848.4452,1233.45312,1273.1969,1468,1121.01172,-253.301942,-73.6,-134.992712,-17.5999998,-129.2357924,3.999543,0,0,0,11.999999,-19747.7136,-2463.4194,-3069.519,-13466.0222,-4191.5206,4407.5308,1947.5854,3608.5208,19570.3972,13529.0916,1.613,1.898,4.329,6.2352,6.209,4.765,73.3198632,9.6144493,11.9441796,36.109947,29.0239114
0,0,0,,0,0,,0,0,0,0,0,0,283390760,883048440,,7342784400,0,0,0,,0,,0,0,0,,0,0,,0,9179950.42586,16.8,7156550.4,,365650.58414,1369.10902,1543.60362,357731.3714,1733.64154,1497804.8519,1650.91784,540024.6589,212.1728,196.9345,2891610.724,16.8,313590.86,,323245.49248,781.63846,1019.098464,498525.254,1055.648404,2047348.31,892.7534,1658230.152,170.1488,164.02357,0.5282475,4.6821369,11.0028994,76.777206,206.359342,,0.297565,0.2985614,0.3316817,,0.3300383,87.477196,0.1720783,0.1289872,45.069,44.1725,53.9995,58.4925,63.783,15848.4452,1233.45312,1273.1969,1468,1121.01172,-253.301942,-73.6,-134.992712,-17.5999998,-129.2357924,3.999543,0,0,0,11.999999,-19747.7136,-2463.4194,-3069.519,-13466.0222,-4191.5206,4407.5308,1947.5854,3608.5208,19570.3972,13529.0916,1.613,1.898,4.329,6.2352,6.209,4.765,73.3198632,9.6144493,11.9441796,36.109947,29.0239114
0,0,0,,0,0,,0,0,0,0,0,0,283390760,883048440,,7342784400,0,0,0,,0,,0,0,0,,0,0,,0,9179950.42586,16.8,7156550.4,,365650.58414,1369.10902,1543.60362,357731.3714,1733.64154,1391226.492032,1540.94752,515145.0443,208.8052,208.4575,2891610.724,16.8,313590.86,,323245.49248,781.63846,1019.098464,498525.254,1055.648404,2331523.744406,922.19116,1599241.121,149.55095,163.08419,0.5282475,4.6821369,11.0028994,76.777206,206.359342,,0.297565,0.2985614,0.3316817,,0.3923635,87.477196,0.1720783,0.1289872,45.069,44.4475,53.434,59.0585,62.809,15848.4452,1233.45312,1273.1969,1467.94376,1121.01172,-253.301942,-73.6,-134.992712,-16.7999986,-129.2357924,3.999543,0,0,0,11.999999,-19747.7136,-2463.4194,-3069.519,-10983.2134,-4191.5206,4407.5308,1947.5854,3608.5208,19322.3504,13529.0916,1.613,1.86,4.329,6.2352,6.6342,4.462,73.3198632,9.6144493,11.9441796,32.9134094,29.0239114
0,0,0,,0,0,,0,0,0,0,0,0,283390760,883048440,,7342784400,0,0,0,,0,,0,0,0,,0,0,,0,9179950.42586,16.8,7156550.4,,365679.458108,1310.45998,1264.8426,357731.3714,1733.64154,1391226.492032,1540.94752,515145.0443,208.8052,208.4575,2891610.724,16.8,313590.86,,266062.421464,846.122178,782.503138,498525.254,1055.648404,2331523.744406,922.19116,1599241.121,149.55095,163.08419,0.5282475,4.6821369,11.0028994,76.777206,206.359342,,0.3129201,0.2850773,0.3316817,,0.3923635,87.477196,0.1720783,0.1289872,45.069,44.4475,53.434,59.0585,62.809,15848.4452,1259.8344,1273.1969,1467.94376,1121.01172,-253.301942,-140.8,-134.992712,-16.7999986,-129.2357924,3.999543,0,0,0,11.999999,-19747.7136,-2839.8748,-3069.519,-10983.2134,-4191.5206,4407.5308,1704.82416,3608.5208,19322.3504,13529.0916,1.613,1.86,4.31,6.2352,6.6342,4.462,73.3198632,25.5302498,11.9441796,32.9134094,29.0239114
0,0,0,,0,0,,0,0,0,0,0,0,285251980,883240960,,7367526200,0,0,0,,0,,0,0,0,,0,0,,0,9549289.97414,0,7071467,,365679.458108,1310.45998,1264.8426,357731.3714,1733.64154,1391226.492032,1540.94752,515145.0443,208.8052,208.4575,3158554.314,0,315995.2,,266062.421464,846.122178,782.503138,498525.254,1055.648404,2331523.744406,922.19116,1599241.121,149.55095,163.08419,0.5498744,4.5233318,9.9138168,76.62001,208.703786,,0.3129201,0.2850773,0.3316817,,0.3923635,87.477196,0.1720783,0.1289872,45.069,44.4475,53.434,59.0585,62.809,15879.607,1259.8344,1273.1969,1467.94376,1121.01172,-232.258108,-140.8,-134.992712,-16.7999986,-129.2357924,4.0004496,0,0,0,11.999999,-16197.3096,-2839.8748,-3069.519,-10983.2134,-4191.5206,4042.8394,1704.82416,3608.5208,19322.3504,13529.0916,1.613,1.86,4.31,6.2352,6.6342,4.462,72.6284727,25.5302498,11.9441796,32.9134094,29.0239114
0,0,0,,0,0,,0,0,0,0,0,0,285251980,883240960,,7367526200,0,0,0,,0,,0,0,0,,0,0,,0,9549289.97414,0,7071467,,365679.458108,1310.45998,1264.8426,422952.42056,1433.08798,1391226.492032,1540.94752,515145.0443,208.8052,208.4575,3158554.314,0,315995.2,,266062.421464,846.122178,782.503138,182033.3716,810.304286,2331523.744406,922.19116,1599241.121,149.55095,163.08419,0.5498744,4.5233318,9.9138168,76.62001,208.703786,,0.3129201,0.2850773,0.3077945,,0.3923635,76.55959,0.1593233,0.1746166,45.069,44.4475,53.434,59.0585,62.809,15879.607,1259.8344,1276.1969,1467.94376,1127.9711,-232.258108,-140.8,-173.92638,-16.7999986,-54.24968,4.0004496,0,0,0,6.4000008,-16197.3096,-2839.8748,-3026.7312,-10983.2134,-1916.45668,4042.8394,1704.82416,844.9932,19322.3504,5821.3294,1.613,1.86,4.31,6.36,6.6342,4.462,72.6284727,25.5302498,11.1631022,32.9134094,26.5278552
0,0,0,,0,0,,0,0,0,0,0,0,285251980,883240960,,7367526200,0,0,0,,0,,0,0,0,,0,0,,0,9549289.97414,0,7071467,,365679.458108,1310.45998,1264.8426,422952.42056,1433.08798,1391226.492032,1540.94752,515145.0443,208.8052,208.4575,3158554.314,0,315995.2,,266062.421464,846.122178,782.503138,182033.3716,810.304286,2331523.744406,922.19116,1599241.121,149.55095,163.08419,0.5498744,4.5233318,9.9138168,76.62001,208.703786,,0.3129201,0.2850773,0.3077945,,0.3923635,76.55959,0.1593233,0.1746166,45.069,44.4475,53.434,59.0585,62.809,15879.607,1259.8344,1276.1969,1467.94376,1127.9711,-232.258108,-140.8,-173.92638,-16.7999986,-54.24968,4.0004496,0,0,0,6.4000008,-16197.3096,-2839.8748,-3026.7312,-10983.2134,-1916.45668,4042.8394,1704.82416,844.9932,19322.3504,5821.3294,1.613,1.86,4.31,6.36,6.6342,4.462,72.6284727,25.5302498,11.1631022,32.9134094,26.5278552
0,0,0,,0,0,,0,0,0,0,0,0,285251980,883240960,,7367526200,0,0,0,,0,,0,0,0,,0,0,,0,9549289.97414,0,7071467,,365679.458108,1310.45998,1264.8426,422952.42056,1433.08798,426988.78068,1222.53454,515145.0443,208.8052,208.4575,3158554.314,0,315995.2,,266062.421464,846.122178,782.503138,182033.3716,810.304286,2511442.8612,729.25542,1599241.121,149.55095,163.08419,0.5498744,4.5233318,9.9138168,76.62001,208.703786,,0.3129201,0.2850773,0.3077945,,0.3125968,76.55959,0.1593233,0.1746166,45.069,44.4475,53.434,59.0585,62.809,15879.607,1259.8344,1276.1969,1469.8844,1127.9711,-232.258108,-140.8,-173.92638,-14.3999994,-54.24968,4.0004496,0,0,0,6.4000008,-16197.3096,-2839.8748,-3026.7312,-1664.0396,-1916.45668,4042.8394,1704.82416,844.9932,16577.0198,5821.3294,1.613,1.86,4.31,6.36,7.272,4.462,72.6284727,25.5302498,11.1631022,34.3462498,26.5278552
0,0,0,,0,0,,0,0,0,0,0,0,285251980,883240960,,7367526200,0,0,0,,0,,0,0,0,,0,0,,0,9549289.97414,0,7071467,,401418.7769002,1680.62864,1573.00004,422952.42056,1433.08798,426988.78068,1222.53454,515145.0443,208.8052,208.4575,3158554.314,0,315995.2,,265469.444966,989.235676,1041.200016,182033.3716,810.304286,2511442.8612,729.25542,1599241.121,149.55095,163.08419,0.5498744,4.5233318,9.9138168,76.62001,208.703786,,0.3116085,0.3347639,0.3077945,,0.3125968,76.55959,0.1593233,0.1746166,45.069,44.4475,53.434,59.0585,62.809,15879.607,1288.63126,1276.1969,1469.8844,1127.9711,-232.258108,-62.7730514,-173.92638,-14.3999994,-54.24968,4.0004496,4,0,0,6.4000008,-16197.3096,-3146.7574,-3026.7312,-1664.0396,-1916.45668,4042.8394,1976.157,844.9932,16577.0198,5821.3294,1.613,1.86,4.31,6.36,7.272,4.462,72.6284727,12.8286637,11.1631022,34.3462498,26.5278552
0,0,0,,0,0,,0,0,0,0,0,0,285591160,883505560,,7395076600,0,0,0,,0,,0,0,0,,0,0,,0,10623912.91364,13.2,6528587.4,,401418.7769002,1680.62864,1573.00004,422952.42056,1433.08798,426988.78068,1222.53454,515145.0443,208.8052,208.4575,3397743.164,13.2,315367.42,,265469.444966,989.235676,1041.200016,182033.3716,810.304286,2511442.8612,729.25542,1599241.121,149.55095,163.08419,0.4049998,4.5959825,11.6027064,76.941632,193.557032,,0.3116085,0.3347639,0.3077945,,0.3125968,76.55959,0.1593233,0.1746166,45.069,44.4475,53.434,59.0585,62.809,15912.2686,1288.63126,1276.1969,1469.8844,1127.9711,-227.46468,-62.7730514,-173.92638,-14.3999994,-54.24968,4.0000068,4,0,0,6.4000008,-18326.1706,-3146.7574,-3026.7312,-1664.0396,-1916.45668,4269.7738,1976.157,844.9932,16577.0198,5821.3294,1.613,1.86,4.31,6.36,7.272,4.462,71.9217159,12.8286637,11.1631022,34.3462498,26.5278552
0,0,0,,0,0,,0,0,0,0,0,0,285591160,883505560,,7395076600,0,0,0,,0,,0,0,0,,0,0,,0,10623912.91364,13.2,6528587.4,,401418.7769002,1680.62864,1573.00004,355659.2192,1498.78456,426988.78068,1222.53454,515145.0443,208.8052,208.4575,3397743.164,13.2,315367.42,,265469.444966,989.235676,1041.200016,110886.109321,951.988934,2511442.8612,729.25542,1599241.121,149.55095,163.08419,0.4049998,4.5959825,11.6027064,76.941632,193.557032,,0.3116085,0.3347639,0.3331625,,0.3125968,41.6686706,0.1464915,0.1270142,45.069,44.4475,53.434,59.0585,62.809,15912.2686,1288.63126,1275.27498,1469.8844,1132.1297,-227.46468,-62.7730514,-108.910137,-14.3999994,-11.2,4.0000068,4,0,0,0,-18326.1706,-3146.7574,-3036.969,-1664.0396,-357.81814,4269.7738,1976.157,749.30028,16577.0198,1963.7078,1.613,1.86,4.31,6.3148,7.272,4.462,71.9217159,12.8286637,10.3739561,34.3462498,16.2692065
0,0,0,,0,0,,0,0,0,0,0,0,285591160,883505560,,7395076600,0,0,0,,0,,0,0,0,,0,0,,0,10623912.91364,13.2,6528587.4,,401418.7769002,1680.62864,1573.00004,355659.2192,1498.78456,426988.78068,1222.53454,515145.0443,208.8052,208.4575,3397743.164,13.2,315367.42,,265469.444966,989.235676,1041.200016,110886.109321,951.988934,2511442.8612,729.25542,1599241.121,149.55095,163.08419,0.4049998,4.5959825,11.6027064,76.941632,193.557032,,0.3116085,0.3347639,0.3331625,,0.3125968,41.6686706,0.1464915,0.1270142,45.069,44.4475,53.434,59.0585,62.809,15912.2686,1288.63126,1275.27498,1469.8844,1132.1297,-227.46468,-62.7730514,-108.910137,-14.3999994,-11.2,4.0000068,4,0,0,0,-18326.1706,-3146.7574,-3036.969,-1664.0396,-357.81814,4269.7738,1976.157,749.30028,16577.0198,1963.7078,1.613,1.86,4.31,6.3148,7.272,4.462,71.9217159,12.8286637,10.3739561,34.3462498,16.2692065
0,0,0,,0,0,,0,0,0,0,0,0,285591160,883505560,,7395076600,0,0,0,,0,,0,0,0,,0,0,,0,10623912.91364,13.2,6528587.4,,401418.7769002,1680.62864,1573.00004,355659.2192,1498.78456,234031.03852,1514.19984,128308.0731,201.5832,224.5434,3397743.164,13.2,315367.42,,265469.444966,989.235676,1041.200016,110886.109321,951.988934,2321316.99282,975,503792.599,159.93994,178.9326,0.4049998,4.5959825,11.6027064,76.941632,193.557032,,0.3116085,0.3347639,0.3331625,,0.3584309,41.6686706,0.1464915,0.1270142,45.113,44.4475,53.4495,60.4645,63.296,15912.2686,1288.63126,1275.27498,1469.60936,1132.1297,-227.46468,-62.7730514,-108.910137,-22.3999998,-11.2,4.0000068,4,0,0,0,-18326.1706,-3146.7574,-3036.969,-1942.61016,-357.81814,4269.7738,1976.157,749.30028,19189.6284,1963.7078,1.613,1.879,4.31,6.3148,7.234,3.873,71.9217159,12.8286637,10.3739561,32.7450136,16.2692065
0,0,0,,0,0,,0,0,0,0,0,0,285591160,883505560,,7395076600,0,0,0,,0,,0,0,0,,0,0,,0,10623912.91364,13.2,6528587.4,,282886.355102,1517.94758,1680.49696,355659.2192,1498.78456,234031.03852,1514.19984,128308.0731,201.5832,224.5434,3397743.164,13.2,315367.42,,254908.6099098,929.203828,961.4769,110886.109321,951.988934,2321316.99282,975,503792.599,159.93994,178.9326,0.4049998,4.5959825,11.6027064,76.941632,193.557032,,0.3027594,0.2508321,0.3331625,,0.3584309,41.6686706,0.1464915,0.1270142,45.113,44.4475,53.4495,60.4645,63.296,15912.2686,1288.29062,1275.27498,1469.60936,1132.1297,-227.46468,-106.387988,-108.910137,-22.3999998,-11.2,4.0000068,0,0,0,0,-18326.1706,-2370.8194,-3036.969,-1942.61016,-357.81814,4269.7738,1901.6458,749.30028,19189.6284,1963.7078,1.613,1.879,4.272,6.3148,7.234,3.873,71.9217159,8.6400725,10.3739561,32.7450136,16.2692065
0,0,0,,0,0,,0,0,0,0,0,0,278343720,883648100,,7425309800,0,0,0,,0,,0,0,0,,0,0,,0,9667332.34618,0,8072240,,282886.355102,1517.94758,1680.49696,355659.2192,1498.78456,234031.03852,1514.19984,128308.0731,201.5832,224.5434,3112772.468,0,364680.44,,254908.6099098,929.203828,961.4769,110886.109321,951.988934,2321316.99282,975,503792.599,159.93994,178.9326,0.3846819,4.7190766,10.4513822,75.570716,229.551076,,0.3027594,0.2508321,0.3331625,,0.3584309,41.6686706,0.1464915,0.1270142,45.113,44.4475,53.4495,60.4645,63.296,15939.0188,1288.29062,1275.27498,1469.60936,1132.1297,-3539.48518,-106.387988,-108.910137,-22.3999998,-11.2,3.9980054,0,0,0,0,-23253.5116,-2370.8194,-3036.969,-1942.61016,-357.81814,4062.6486,1901.6458,749.30028,19189.6284,1963.7078,1.613,1.879,4.272,6.3148,7.234,3.873,74.9032239,8.6400725,10.3739561,32.7450136,16.2692065
0,0,0,,0,0,,0,0,0,0,0,0,278343720,883648100,,7425309800,0,0,0,,0,,0,0,0,,0,0,,0,9667332.34618,0,8072240,,282886.355102,1517.94758,1680.49696,243589.58084,1225.88578,234031.03852,1514.19984,128308.0731,201.5832,224.5434,3112772.468,0,364680.44,,254908.6099098,929.203828,961.4769,67805.441806,708.458412,2321316.99282,975,503792.599,159.93994,178.9326,0.3846819,4.7190766,10.4513822,75.570716,229.551076,,0.3027594,0.2508321,0.3097846,,0.3584309,38.714991,0.1574354,0.1481129,45.113,44.4475,53.4495,60.4645,63.296,15939.0188,1288.29062,1274.79062,1469.60936,1127.78514,-3539.48518,-106.387988,-156.152528,-22.3999998,-12,3.9980054,0,0,0,0,-23253.5116,-2370.8194,-2618.5062,-1942.61016,-350.341072,4062.6486,1901.6458,640.5114,19189.6284,2024.3296,1.613,1.879,4.272,6.247,7.234,3.873,74.9032239,8.6400725,10.4377525,32.7450136,16.652061
0,0,0,,0,0,,0,0,0,0,0,0,278343720,883648100,,7425309800,0,0,0,,0,,0,0,0,,0,0,,0,9667332.34618,0,8072240,,282886.355102,1517.94758,1680.49696,243589.58084,1225.88578,234031.03852,1514.19984,128308.0731,201.5832,224.5434,3112772.468,0,364680.44,,254908.6099098,929.203828,961.4769,67805.441806,708.458412,2321316.99282,975,503792.599,159.93994,178.9326,0.3846819,4.7190766,10.4513822,75.570716,229.551076,,0.3027594,0.2508321,0.3097846,,0.3584309,38.714991,0.1574354,0.1481129,45.113,44.4475,53.4495,60.4645,63.296,15939.0188,1288.29062,1274.79062,1469.60936,1127.78514,-3539.48518,-106.387988,-156.152528,-22.3999998,-12,3.9980054,0,0,0,0,-23253.5116,-2370.8194,-2618.5062,-1942.61016,-350.341072,4062.6486,1901.6458,640.5114,19189.6284,2024.3296,1.613,1.879,4.272,6.247,7.234,3.873,74.9032239,8.6400725,10.4377525,32.7450136,16.652061
